Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Sale Year,Sale Month,geocode_query,geocode_status,latitude,longitude
2016-02-05,"APT 10, 2 GARDINER PLACE, DUBLIN 1",Dublin,,23572.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"APT 10, 2 GARDINER PLACE, DUBLIN 1",ok,53.356029,-6.260883
2016-10-28,"130 DEERPARK, ASHBOURNE, MEATH",Meath,,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"130 DEERPARK, ASHBOURNE, MEATH",ok,53.508445,-6.394569
2016-12-22,"BALLYDUGAN, LOUGHREA, CO GALWAY",Galway,,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"BALLYDUGAN, LOUGHREA, CO GALWAY",ok_relaxed_area,53.065289,-8.81207
2016-07-26,"1 THE GREEN, WOODPARK, BALLINTEER DUBLIN 16",Dublin,,535000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"1 THE GREEN, WOODPARK, BALLINTEER DUBLIN 16",ok,53.274471,-6.246754
2016-04-20,"33 DUN AN OIR COTTAGES, BALLYFERRITER, COUNTY KERRY",Kerry,,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"33 DUN AN OIR COTTAGES, BALLYFERRITER, COUNTY KERRY",ok,52.177787,-10.441724
2016-09-06,"9 ARD GRAINNA, MOATE, WESTMEATH",Westmeath,,112000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"9 ARD GRAINNA, MOATE, WESTMEATH",ok_relaxed_area,53.393905,-7.703329
2016-11-29,"39 WEAVERS HALL, LEVMOSS PARK, THE GALLOPS",Dublin,,320000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"39 WEAVERS HALL, LEVMOSS PARK, THE GALLOPS, Dublin",ok,53.262849,-6.196829
2016-11-30,"19 CARAGH COURT, PHILIPSBURGH AVE, FAIRVIEW DUBLIN 3",Dublin,,153000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"19 CARAGH COURT, PHILIPSBURGH AVE, FAIRVIEW DUBLIN 3",ok_relaxed_area,53.522187,-6.087024
2016-11-04,"GALWOLIE COTTAGE, DOOCHARY, CO DONEGAL",Donegal,,41500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"GALWOLIE COTTAGE, DOOCHARY, CO DONEGAL",ok_relaxed_area,54.878452,-8.274338
2016-01-11,"6 KILLAKEE GARDENS, FIRHOUSE, DUBLIN 24",Dublin,,307000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"6 KILLAKEE GARDENS, FIRHOUSE, DUBLIN 24",ok,53.277267,-6.343659
2016-02-05,"APT 3, 2 GARDINER PLACE, DUBLIN 1",Dublin,,23572.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"APT 3, 2 GARDINER PLACE, DUBLIN 1",ok,53.356029,-6.260883
2016-06-17,"13 OAKTREE RD, STILLORGAN, DUBLIN",Dublin,,600000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"13 OAKTREE RD, STILLORGAN, DUBLIN",ok,53.281974,-6.198494
2016-09-02,"12 NEWBERRY, CASTLEMARTIN LODGE, KILCULLEN",Kildare,,231000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"12 NEWBERRY, CASTLEMARTIN LODGE, KILCULLEN, Kildare",ok,53.129878,-6.7545
2016-09-26,"1 OISIN VALE, EMYVALE, MONAGHAN",Monaghan,,87500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"1 OISIN VALE, EMYVALE, MONAGHAN",ok,54.369049,-6.961285
2016-06-03,"66 HOLYWELL WOOD, FELTRIM, SWORDS",Dublin,,123000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"66 HOLYWELL WOOD, FELTRIM, SWORDS, Dublin",ok,53.44458,-6.21364
2016-03-23,"43 PALACE CRESCENT, ARDNACASSA, LONGFORD",Longford,,45000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"43 PALACE CRESCENT, ARDNACASSA, LONGFORD",ok,53.728359,-7.778714
2016-02-22,"30 DESERT COURT, ORMONDE ST, KILKENNY",Kilkenny,,92000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"30 DESERT COURT, ORMONDE ST, KILKENNY",ok_relaxed_area,52.650038,-7.253005
2016-09-05,"9 WAYSIDE PARK, FERNHILL DR, TAWNIES LOWER",Cork,,240000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"9 WAYSIDE PARK, FERNHILL DR, TAWNIES LOWER, Cork",ok,51.624019,-8.900972
2016-07-08,"84 WOODGROVE, BALLYFIN RD, PORTLAOISE",Laois,,125000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,7,"84 WOODGROVE, BALLYFIN RD, PORTLAOISE",ok_relaxed_area,53.04102,-7.313671
2016-02-17,"48 KING ST, WEXFORD, WEXFORD",Wexford,,25000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"48 KING ST, WEXFORD, WEXFORD",ok,52.334186,-6.459849
2016-02-11,"33 KEVINGTON CLOSE, GRANGE HEIGHTS, DOUGLAS",Cork,,160469.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"33 KEVINGTON CLOSE, GRANGE HEIGHTS, DOUGLAS, Cork",ok,51.870109,-8.446355
2016-02-19,"CRONLEIGH, KILBRIDE, CARLOW",Carlow,,265000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"CRONLEIGH, KILBRIDE, CARLOW",ok_relaxed_area,52.758343,-6.7379
2016-09-02,"30 SUTTON PARK, SUTTON, DUBLIN 13",Dublin,,580000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"30 SUTTON PARK, SUTTON, DUBLIN 13",ok,53.389476,-6.128864
2016-09-22,"WOODSIDE, LOWER FARRAN, FARRAN",Cork,,218000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"WOODSIDE, LOWER FARRAN, FARRAN, Cork",ok_relaxed_area,52.315998,-8.668111
2016-06-13,"22 TYMON NORTH GREEN, TALLAGHT, DUBLIN 24",Dublin,,207000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"22 TYMON NORTH GREEN, TALLAGHT, DUBLIN 24",ok,53.296993,-6.347625
2016-11-08,"52 LR KIMMAGE RD, DUBLIN 6W, DUBLIN",Dublin,,630000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"52 LR KIMMAGE RD, DUBLIN 6W, DUBLIN",ok,53.21183,-6.11747
2016-01-05,"45 CASTLE GLEN, DONACARNEY, MEATH",Meath,,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"45 CASTLE GLEN, DONACARNEY, MEATH",ok,53.709823,-6.275307
2016-06-03,"16 ORATORY COURT, LIBRARY RD, DUN LAOGHAIRE",Dublin,,360000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,6,"16 ORATORY COURT, LIBRARY RD, DUN LAOGHAIRE, Dublin",ok,53.291946,-6.140146
2016-10-05,"59 LIMEKILN RD, WALKINSTOWN, DUBLIN 12",Dublin,,320000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"59 LIMEKILN RD, WALKINSTOWN, DUBLIN 12",ok,53.304649,-6.331162
2016-04-30,"45 LEE DR, BALLINORIG, TRALEE",Kerry,,122000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"45 LEE DR, BALLINORIG, TRALEE, Kerry",ok,52.267372,-9.67596
2016-12-22,"APT 203 BLOCK 1, CITY CAMPUS, LORD EDWARD STREET",Limerick,,118000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"APT 203 BLOCK 1, CITY CAMPUS, LORD EDWARD STREET, Limerick",ok_relaxed_area,52.399413,-8.574315
2016-12-19,"KEELDRA, CLOONE, COUNTY LEITRIM",Leitrim,,25000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"KEELDRA, CLOONE, COUNTY LEITRIM",ok_relaxed_area,53.90244,-7.806041
2016-12-06,"35 TRACTON PLACE, MONTENOTTE, CORK",Cork,,330000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"35 TRACTON PLACE, MONTENOTTE, CORK",ok,51.908748,-8.434694
2016-10-25,"10 GENERAL TOM BARRY WAY, CLONAKILTY, CORK",Cork,,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"10 GENERAL TOM BARRY WAY, CLONAKILTY, CORK",ok,51.624038,-8.883893
2016-12-16,"81 EASTHAM COURT, BETTYSTOWN, MEATH",Meath,,107500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"81 EASTHAM COURT, BETTYSTOWN, MEATH",ok,53.701989,-6.259327
2016-12-23,"OWER EAST, TULLYKYNE, ROSCAHILL",Galway,,250000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,12,"OWER EAST, TULLYKYNE, ROSCAHILL, Galway",ok_relaxed_area,53.386055,-9.174053
2016-12-21,"THE WARD UPPER, THE WARD, CO DUBLIN",Dublin,,250000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,12,"THE WARD UPPER, THE WARD, CO DUBLIN",ok_relaxed_area,53.445457,-6.341897
2016-06-29,"14 CNOC NA GREINE WOOD, KILCULLEN, KILDARE",Kildare,,181000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"14 CNOC NA GREINE WOOD, KILCULLEN, KILDARE",ok_relaxed_area,53.125892,-6.757399
2016-12-15,"19 ELM COURT, FAIR ST, MALLOW",Cork,,10000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"19 ELM COURT, FAIR ST, MALLOW, Cork",ok_relaxed_area,52.137543,-8.644394
2016-10-11,"35 CHARLOTTE GROVE, GOREY, CO WEXFORD",Wexford,,148000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"35 CHARLOTTE GROVE, GOREY, CO WEXFORD",ok,52.67551,-6.302656
2016-12-09,"4 MILL VIEW, DROMORE WEST, SLIGO",Sligo,,82000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"4 MILL VIEW, DROMORE WEST, SLIGO",ok,54.249263,-8.879019
2016-03-04,"4 JAMES ST, NEWBRIDGE, KILDARE",Kildare,,75000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"4 JAMES ST, NEWBRIDGE, KILDARE",ok,53.18291,-6.797028
2016-09-07,"80 TEMPLE GARDENS, NORTHWOOD, DUBLIN",Dublin,,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"80 TEMPLE GARDENS, NORTHWOOD, DUBLIN",ok,53.314857,-6.257663
2016-11-30,"24 Kylemore, Ard na Gaoithe, Clonmel",Tipperary,,143612.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,11,"24 Kylemore, Ard na Gaoithe, Clonmel, Tipperary",ok_relaxed_area,52.469768,-8.152166
2016-05-04,"44 FORT HILL, MONEYGOURNEY, MARYBOROUGH HILL",Cork,,229700.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"44 FORT HILL, MONEYGOURNEY, MARYBOROUGH HILL, Cork",ok,51.863769,-8.406941
2016-05-11,"8 phelan drive west, royal canal park, ratoath road",Dublin,,286300.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,5,"8 phelan drive west, royal canal park, ratoath road, Dublin",ok_relaxed_area,53.370287,-6.306239
2016-07-22,"41 An Riasc, Farnham Drive, Finglas",Dublin,,260000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,7,"41 An Riasc, Farnham Drive, Finglas, Dublin",ok,53.385223,-6.296703
2016-09-19,"103, Carraigweir, Tuam",Galway,,125000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,9,"103, Carraigweir, Tuam, Galway",ok,53.515251,-8.862209
2016-09-21,"11 LIMES AVE, BLACKROCK, CORK",Cork,,170000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"11 LIMES AVE, BLACKROCK, CORK",ok,51.896488,-8.401687
2016-11-11,"CARRIGFOYLE, MONKS MEADOW, COAST ROAD",Dublin,,1000000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"CARRIGFOYLE, MONKS MEADOW, COAST ROAD, Dublin",ok_relaxed_area,53.47509,-6.145422
2016-07-29,"22 GOATSTOWN RD, GOATSTOWN, DUBLIN 14",Dublin,,592500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"22 GOATSTOWN RD, GOATSTOWN, DUBLIN 14",ok,53.293823,-6.231272
2016-11-16,"BASKERVILLE, BALLINVALLEY, CLIFDEN",Kilkenny,,73500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"BASKERVILLE, BALLINVALLEY, CLIFDEN, Kilkenny",ok_relaxed_area,52.675488,-7.086172
2016-07-29,"5 FARMLEIGH COURT, FARMLEIGH WOODS, CASTLEKNOCK DUBLIN 15",Dublin,D15VNW1,760000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"5 FARMLEIGH COURT, FARMLEIGH WOODS, CASTLEKNOCK DUBLIN 15",ok,53.368221,-6.362389
2016-04-05,"78 St. Kieran's Crescent, Hebron Road, Kilkenny",Kilkenny,,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"78 St. Kieran's Crescent, Hebron Road, Kilkenny",ok,52.660617,-7.227726
2016-04-25,"22 Garville Court, Woodstock, Ennis",Clare,,72042.73,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,4,"22 Garville Court, Woodstock, Ennis, Clare",ok_relaxed_area,52.841193,-9.030284
2016-04-18,"2 UPPER, GRATTEN ST, PORTLAOISE",Laois,,60000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"2 UPPER, GRATTEN ST, PORTLAOISE",ok_relaxed_area,53.033809,-7.30573
2016-01-28,"15 An Corran, Crinkill, Birr",Offaly,,47500.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,1,"15 An Corran, Crinkill, Birr, Offaly",ok,53.073734,-7.89342
2016-08-02,"121 EASTHAM COURT, EASTHAM ROAD, BETTYSTOWN",Meath,,78800.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"121 EASTHAM COURT, EASTHAM ROAD, BETTYSTOWN, Meath",ok,53.702067,-6.261172
2016-12-14,"12 WINDTOWN PARK, RATHOWEN, WESTMEATH",Westmeath,,105000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"12 WINDTOWN PARK, RATHOWEN, WESTMEATH",ok,53.657596,-7.520169
2016-03-08,"ALPINELODGE, CLOONA, WESTPORT",Mayo,,520000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"ALPINELODGE, CLOONA, WESTPORT, Mayo",ok_relaxed_area,53.82525,-9.406292
2016-08-29,"22 WOODBROOK ESTATE, CAHERCIVEEN, CO. KERRY",Kerry,,70000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"22 WOODBROOK ESTATE, CAHERCIVEEN, CO. KERRY",ok,51.948825,-10.220628
2016-02-16,"80  Sandyford Downs, Sandyford, Dublin",Dublin,,510000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"80  Sandyford Downs, Sandyford, Dublin",ok,53.267814,-6.225915
2016-05-20,"DRUMNATINNEY, FALCARRAGH, CO. DONEGAL",Donegal,,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"DRUMNATINNEY, FALCARRAGH, CO. DONEGAL",ok_relaxed_area,55.13644,-8.104106
2016-05-31,"7 SEAN HEUSTON PLACE, LIMERICK",Limerick,,18000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"7 SEAN HEUSTON PLACE, LIMERICK",ok_relaxed_area,52.663307,-8.620181
2016-01-21,"Property at Green Acres, Kilbride Road, Clonee",Meath,,655000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"Property at Green Acres, Kilbride Road, Clonee, Meath",ok_relaxed_area,53.463558,-6.410562
2016-08-17,"27 THE AVENYE, LAKEPOINT PARK, MULLINGAR",Westmeath,,178000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"27 THE AVENYE, LAKEPOINT PARK, MULLINGAR, Westmeath",ok_relaxed_area,53.518383,-7.372624
2016-04-22,"39 Monalin, Wicklow Hills, Newtownmountkennedy",Wicklow,,207049.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,4,"39 Monalin, Wicklow Hills, Newtownmountkennedy",ok,53.088279,-6.115127
2016-10-04,"BALLINASILOGUE, KNOCKANANNA, ARKLOW",Wicklow,,84000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"BALLINASILOGUE, KNOCKANANNA, ARKLOW, Wicklow",ok_relaxed_area,52.87298,-6.492855
2016-09-07,"17A BELMONT PARK, RAHENY, BELMONT PARK",Dublin,,398000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"17A BELMONT PARK, RAHENY, BELMONT PARK, Dublin",ok,53.384319,-6.170278
2016-09-09,"APT 3 37 FENIAN STREET, DUBLIN 2, DUBLIN",Dublin,,325000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"APT 3 37 FENIAN STREET, DUBLIN 2, DUBLIN",ok,53.34196,-6.249889
2016-12-13,"247 Boireann Bheag, Roscam, Galway",Galway,,222250.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"247 Boireann Bheag, Roscam, Galway",ok,53.276005,-8.965889
2016-12-21,"20 KNIGHTSBRIDGE MEWS, LONGWOOD RD, TRIM",Meath,,165000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"20 KNIGHTSBRIDGE MEWS, LONGWOOD RD, TRIM, Meath",ok_relaxed_area,53.543129,-6.801943
2016-07-17,"44 BLOOMFIELD NEWTOWN, ANNACOTTY, LIMERICK",Limerick,,215500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"44 BLOOMFIELD NEWTOWN, ANNACOTTY, LIMERICK",ok,52.66154,-8.54096
2016-08-09,"11 Sli na h-Aiteann, Carraroe",Galway,,100000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,8,"11 Sli na h-Aiteann, Carraroe, Galway",ok,53.263732,-9.605461
2016-04-08,"APT 1, 13 PHIBSBORO, PHIBSBORO DUBLIN 7",Dublin,,258657.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"APT 1, 13 PHIBSBORO, PHIBSBORO DUBLIN 7",ok,53.260963,-6.203738
2016-09-02,"14 PALMERSTOWN AVE, DUBLIN",Dublin,,290000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"14 PALMERSTOWN AVE, DUBLIN",ok,53.353458,-6.369972
2016-08-15,"22 AISLING HEIGHTS, RAHEEN, LIMERICK",Limerick,,180000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"22 AISLING HEIGHTS, RAHEEN, LIMERICK",ok,52.626232,-8.651418
2016-10-20,"31 MILLMOUNT, KILMALLOCK, CO LIMERICK",Limerick,,60000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"31 MILLMOUNT, KILMALLOCK, CO LIMERICK",ok,52.397426,-8.571145
2016-07-20,"GREATDOWN, THE DOWNS, WESTMEATH",Westmeath,,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"GREATDOWN, THE DOWNS, WESTMEATH",ok_relaxed_area,53.531385,-7.318761
2016-10-21,"THE WHITE DOOR, THE FAIRGREEN, WESTPORT",Mayo,,126000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"THE WHITE DOOR, THE FAIRGREEN, WESTPORT, Mayo",ok_relaxed_area,53.798891,-9.519293
2016-12-16,"9 OLD MILL RACE, ATHGARVAN, NEWBRIDGE",Kildare,,354000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"9 OLD MILL RACE, ATHGARVAN, NEWBRIDGE, Kildare",ok,53.152839,-6.78568
2016-09-30,"113 MELVIN RD, TERENURE, DUBLIN 6W",Dublin,,335000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"113 MELVIN RD, TERENURE, DUBLIN 6W",ok,53.31306,-6.289433
2016-06-02,"KEELOGES WEST, WILLIAMSTOWN, GALWAY",Galway,,120000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,6,"KEELOGES WEST, WILLIAMSTOWN, GALWAY",ok_relaxed_area,53.61477,-8.478601
2016-01-25,"7 LIMEKILN CT, ST JAMES RD, DUBLIN 12",Dublin,,237500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"7 LIMEKILN CT, ST JAMES RD, DUBLIN 12",ok_relaxed_area,53.439213,-6.384126
2016-05-10,"30 KNOCKCARRICK, ANNYALLA, CO MONAGHAN",Monaghan,,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"30 KNOCKCARRICK, ANNYALLA, CO MONAGHAN",ok,54.159244,-6.781078
2016-07-22,"14 Maydenhayes Lane, Maydenhayes, Mornington",Meath,,309500.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2016,7,"14 Maydenhayes Lane, Maydenhayes, Mornington, Meath",ok,53.712635,-6.282092
2016-02-26,"46 Glenhill Avenue, Finglas",Dublin,,240000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"46 Glenhill Avenue, Finglas, Dublin",ok,53.384552,-6.290896
2016-09-20,"8 GATEWAY PLACE, BALLYMUN, DUBLIN 11",Dublin,,155000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"8 GATEWAY PLACE, BALLYMUN, DUBLIN 11",ok,53.393825,-6.26608
2016-10-12,"DOOYORK, DUBLIN RD, CLANE",Kildare,,265000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"DOOYORK, DUBLIN RD, CLANE, Kildare",ok_relaxed_area,53.293411,-6.674892
2016-11-25,"41 LITTLEPACE PARK, CLONEE, DUBLIN 15",Dublin,,270000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"41 LITTLEPACE PARK, CLONEE, DUBLIN 15",ok,53.404251,-6.428812
2016-12-19,"29 HANNAH SQ, PALMERSTOWN, DUBLIN 20",Dublin,,199000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"29 HANNAH SQ, PALMERSTOWN, DUBLIN 20",ok_relaxed_area,53.354744,-6.407387
2016-02-04,"GROUND FLOOR FLAT, 1 TOWN HALL ROAD, CLAREMORRIS",Mayo,,30000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"GROUND FLOOR FLAT, 1 TOWN HALL ROAD, CLAREMORRIS, Mayo",ok,52.392143,-6.939594
2016-11-25,"APT 1   7 NORTHGATE STREET, ATHLONE, CO WESTMEATH",Westmeath,,37334.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"APT 1   7 NORTHGATE STREET, ATHLONE, CO WESTMEATH",ok,53.424331,-7.940135
2016-03-22,"GURRANE WEST, KILLORGLIN, CO KERRY",Kerry,,167500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"GURRANE WEST, KILLORGLIN, CO KERRY",ok_relaxed_area,52.114815,-9.830314
2016-07-06,"8 WAINSFORT MANOR GROVE, TERENURE, MANOR GROVE DUBLIN 6W",Dublin,,320000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"8 WAINSFORT MANOR GROVE, TERENURE, MANOR GROVE DUBLIN 6W",ok,53.306076,-6.315144
2016-03-09,"15 ST PETERS TERRACE, ATHLONE, WESTMEATH",Westmeath,,95000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,3,"15 ST PETERS TERRACE, ATHLONE, WESTMEATH",ok,53.423381,-7.954711
2016-11-22,"APT 28, MARINERS COURT, 'DUBLIN RD  DUBLIN 13'",Dublin,,285000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"APT 28, MARINERS COURT, 'DUBLIN RD  DUBLIN 13'",ok_relaxed_area,53.605289,-6.184107
2016-11-11,"5 BELLEVUE COURT, MERRION RD, DUBLIN 4",Dublin,,262000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"5 BELLEVUE COURT, MERRION RD, DUBLIN 4",ok,53.311229,-6.209217
2016-06-03,"MAIN STREET, UNIONHALL, CO CORK",Cork,,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"MAIN STREET, UNIONHALL, CO CORK",ok_relaxed_area,51.844306,-8.192175
2016-12-15,"23 MARLBOROUGH RD, GLENAGEARY, DUBLIN",Dublin,,1750000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"23 MARLBOROUGH RD, GLENAGEARY, DUBLIN",ok,53.280418,-6.123805
2016-11-24,"16 ST COLMANS PARK, FERMOY, CORK",Cork,,115000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"16 ST COLMANS PARK, FERMOY, CORK",ok,52.134323,-8.271854
2016-11-15,"VILLA PIO, BASIN RD, TRALEE",Kerry,,60000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"VILLA PIO, BASIN RD, TRALEE, Kerry",ok_relaxed_area,52.267932,-9.711529
2016-07-25,"2762 CHORRACHILL PARK, PROSPEROUS, KILDARE",Kildare,,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"2762 CHORRACHILL PARK, PROSPEROUS, KILDARE",ok_relaxed_area,53.290398,-6.6927
2016-12-21,"42 RathGlen, Killeshin",Carlow,,269500.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"42 RathGlen, Killeshin, Carlow",ok,52.849224,-6.989985
2016-01-15,"39 GARRAI DE BRUN, FORT LORENZO, TAYLORS HILL GALWAY",Galway,,300000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"39 GARRAI DE BRUN, FORT LORENZO, TAYLORS HILL GALWAY",ok,53.269649,-9.094303
2016-05-19,"STONEY HOUSE, STONEY RD, EAST WALL DUBLIN 3",Dublin,,241200.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"STONEY HOUSE, STONEY RD, EAST WALL DUBLIN 3",ok_relaxed_area,53.290727,-6.237639
2016-10-07,"186 CLUAIN RIOCARD, HEADFORD RD, GALWAY",Galway,,146000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"186 CLUAIN RIOCARD, HEADFORD RD, GALWAY",ok,53.298885,-9.025499
2016-10-12,"MAIN STREET, MALIN, CO DONEGAL",Donegal,,145000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"MAIN STREET, MALIN, CO DONEGAL",ok_relaxed_area,54.653867,-8.107911
2016-04-15,"13 OAK HALL, THE HILL, MALAHIDE",Dublin,,308000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"13 OAK HALL, THE HILL, MALAHIDE, Dublin",ok_relaxed_area,53.442626,-6.151831
2016-07-27,"6 PATRICK ST, CLONAKILTY, CO CORK",Cork,,143000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"6 PATRICK ST, CLONAKILTY, CO CORK",ok,51.623775,-8.891224
2016-12-21,"3 BARRINGTON COURT, PROSPEROUS, KILDARE",Kildare,,250000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,12,"3 BARRINGTON COURT, PROSPEROUS, KILDARE",ok,53.287544,-6.757605
